Date,Region,Product_Category,Revenue,Expenses,Net_Profit,Customer_Count,Marketing_Spend,Employee_Cost,Sales_Channel,Order_Count
2028-04-05,North,Furniture,15956.0,128598.0,-112642.0,67,24751.0,43185.0,Online,116
2028-04-06,West,Electronics,186114.0,120623.0,65491.0,72,25558.0,4685.0,Offline,614
2028-04-07,East,Grocery,142150.0,39387.0,102763.0,165,35745.0,43637.0,Online,8
2028-04-08,South,Grocery,165703.0,114260.0,51443.0,458,3593.0,19366.0,Online,218
2028-04-09,North,Electronics,100676.0,143172.0,-42496.0,437,25418.0,25276.0,Offline,719
2028-04-10,North,Electronics,126724.0,140928.0,-14204.0,365,7707.0,49239.0,Offline,590
2028-04-11,East,Clothing,67901.0,32988.0,34913.0,436,9894.0,25575.0,Online,880
2028-04-12,West,Furniture,112227.0,78448.0,33779.0,430,27474.0,42401.0,Online,404
2028-04-13,East,Electronics,122192.0,115430.0,6762.0,331,28672.0,42230.0,Online,567
2028-04-14,West,Furniture,177646.0,145377.0,32269.0,410,32783.0,69617.0,Hybrid,304
2028-04-15,West,Grocery,36417.0,143041.0,-106624.0,177,48109.0,24021.0,Online,467
2028-04-16,North,Furniture,93020.0,14404.0,78616.0,175,39495.0,10449.0,Offline,952
2028-04-17,East,Electronics,88639.0,142061.0,-53422.0,94,13780.0,16657.0,Hybrid,993
2028-04-18,East,Grocery,99881.0,21360.0,78521.0,454,36803.0,36059.0,Offline,740
2028-04-19,West,Furniture,175526.0,87657.0,87869.0,146,27953.0,2532.0,Hybrid,88
2028-04-20,East,Furniture,137659.0,36160.0,101499.0,470,43850.0,51805.0,Hybrid,10
2028-04-21,South,Grocery,126688.0,8789.0,117899.0,468,3413.0,38756.0,Offline,308
2028-04-22,South,Clothing,120584.0,147457.0,-26873.0,198,26265.0,35206.0,Hybrid,434
2028-04-23,East,Grocery,190782.0,84597.0,106185.0,473,2840.0,53168.0,Offline,802
2028-04-24,East,Clothing,91567.0,67641.0,23926.0,409,26679.0,25550.0,Online,164
2028-04-25,West,Electronics,80886.0,,34639.0,388,28373.0,7389.0,Hybrid,239
2028-04-26,South,Electronics,154888.0,88673.0,66215.0,11,38557.0,36847.0,Offline,317
2028-04-27,South,Grocery,34432.0,7544.0,26888.0,115,1097.0,19642.0,Hybrid,996
2028-04-28,North,Grocery,184689.0,146347.0,38342.0,373,29619.0,37509.0,Offline,656
2028-04-29,West,Electronics,77373.0,65248.0,12125.0,81,15525.0,50237.0,Online,335
2028-04-30,North,Clothing,,36550.0,133739.0,436,7645.0,16414.0,Online,18
2028-05-01,South,Electronics,25884.0,55693.0,-29809.0,135,36170.0,64176.0,Hybrid,71
2028-05-02,West,Grocery,10454.0,130924.0,-120470.0,179,42223.0,63059.0,Hybrid,175
2028-05-03,East,Electronics,79960.0,82021.0,-2061.0,214,8194.0,50150.0,Offline,854
2028-05-04,West,Grocery,,,89816.0,322,5330.0,42091.0,Offline,800
2028-05-05,East,Grocery,48618.0,52713.0,-4095.0,346,24430.0,1903.0,Hybrid,811
2028-05-06,East,Electronics,198743.0,77403.0,121340.0,496,24252.0,55235.0,Offline,339
2028-05-07,West,Clothing,,60466.0,-8355.0,481,43102.0,59565.0,Offline,936
2028-05-08,East,Furniture,175685.0,5981.0,169704.0,204,10989.0,56342.0,Offline,248
2028-05-09,North,Electronics,125592.0,142565.0,-16973.0,167,33192.0,43723.0,Hybrid,193
2028-05-10,South,Furniture,64993.0,117631.0,,150,16268.0,,Online,419
2028-05-11,East,Electronics,133652.0,121238.0,12414.0,284,43632.0,18610.0,Online,325
2028-05-12,North,Furniture,144920.0,97335.0,47585.0,16,2660.0,35052.0,Offline,306
2028-05-13,East,Clothing,83672.0,109441.0,-25769.0,402,46536.0,38550.0,Hybrid,780
2028-05-14,South,Clothing,71125.0,18984.0,52141.0,476,20633.0,55033.0,Offline,204
2028-05-15,North,Electronics,122509.0,127580.0,-5071.0,63,47753.0,30011.0,Online,853
2028-05-16,South,Grocery,66602.0,113316.0,-46714.0,113,36190.0,35764.0,Offline,123
2028-05-17,South,Furniture,47222.0,134596.0,-87374.0,351,23370.0,54533.0,Online,570
2028-05-18,North,Grocery,54223.0,120454.0,-66231.0,347,24996.0,25064.0,Hybrid,851
2028-05-19,North,Grocery,70333.0,51402.0,18931.0,70,37072.0,50581.0,Offline,447
2028-05-20,North,Grocery,188804.0,93656.0,95148.0,96,,29702.0,Hybrid,713
2028-05-21,North,Clothing,127650.0,67614.0,60036.0,267,48425.0,9631.0,Offline,491
2028-05-22,North,Electronics,54420.0,93009.0,-38589.0,187,41361.0,67063.0,Offline,433
2028-05-23,North,Electronics,80504.0,47836.0,32668.0,251,37200.0,29981.0,Offline,624
2028-05-24,North,Clothing,7462.0,146434.0,-138972.0,212,29703.0,36764.0,Offline,128
2028-05-25,North,Clothing,14460.0,133049.0,-118589.0,40,12052.0,51513.0,Offline,548
2028-05-26,East,Electronics,104319.0,78407.0,25912.0,298,6108.0,67198.0,Hybrid,746
2028-05-27,West,Grocery,145347.0,9610.0,135737.0,471,46167.0,25940.0,Hybrid,822
2028-05-28,South,Furniture,149341.0,111381.0,37960.0,89,22985.0,29432.0,Online,47
2028-05-29,North,Furniture,134593.0,17791.0,116802.0,20,42560.0,9367.0,Offline,505
2028-05-30,East,Furniture,127672.0,60047.0,67625.0,426,10362.0,26511.0,Online,115
2028-05-31,East,Electronics,77920.0,72246.0,5674.0,263,38799.0,9573.0,Hybrid,416
2028-06-01,East,Electronics,27553.0,88148.0,-60595.0,393,10912.0,16582.0,Online,767
2028-06-02,South,Clothing,160438.0,47890.0,112548.0,400,21854.0,6378.0,Hybrid,995
2028-06-03,North,Electronics,49036.0,139866.0,-90830.0,393,6844.0,66296.0,Offline,223
2028-06-04,West,Grocery,153441.0,34888.0,,296,41155.0,14500.0,Online,636
2028-06-05,North,Clothing,147867.0,139821.0,8046.0,185,18493.0,66841.0,Online,949
2028-06-06,East,Grocery,75021.0,48531.0,26490.0,135,29182.0,22881.0,Online,503
2028-06-07,South,Furniture,112205.0,117652.0,-5447.0,56,49426.0,52542.0,Online,672
2028-06-08,North,Furniture,166215.0,22608.0,143607.0,215,28915.0,66285.0,Offline,958
2028-06-09,South,Grocery,165497.0,82986.0,82511.0,485,19823.0,60547.0,Hybrid,933
2028-06-10,West,Clothing,93209.0,85996.0,7213.0,446,18497.0,63151.0,Hybrid,96
2028-06-11,East,Clothing,80139.0,58017.0,22122.0,116,4179.0,,Offline,107
2028-06-12,North,Electronics,,59676.0,-49308.0,473,29989.0,8933.0,Hybrid,632
2028-06-13,West,Furniture,140693.0,13560.0,,284,40808.0,7940.0,Online,613
2028-06-14,East,Electronics,63829.0,52468.0,,346,9988.0,60145.0,Offline,615
2028-06-15,East,Electronics,,35123.0,98913.0,132,,44610.0,Hybrid,678
2028-06-16,North,Grocery,196366.0,96346.0,100020.0,483,4496.0,58520.0,Offline,926
2028-06-17,North,Grocery,19719.0,142790.0,-123071.0,143,6195.0,5544.0,Offline,698
2028-06-18,North,Electronics,34227.0,2028.0,32199.0,116,30704.0,55812.0,Hybrid,32
2028-06-19,South,Furniture,114430.0,49599.0,64831.0,314,23882.0,52500.0,Hybrid,493
2028-06-20,North,Grocery,143638.0,47406.0,96232.0,338,14735.0,40618.0,Offline,66
2028-06-21,East,Electronics,17306.0,49657.0,-32351.0,59,2866.0,26444.0,Offline,179
2028-06-22,North,Electronics,58822.0,69560.0,-10738.0,346,27967.0,57586.0,Hybrid,779
2028-06-23,East,Electronics,29042.0,106143.0,-77101.0,104,47432.0,25789.0,Offline,443
2028-06-24,West,Electronics,151158.0,146575.0,4583.0,277,7264.0,2617.0,Hybrid,916
2028-06-25,South,Electronics,153459.0,56943.0,96516.0,32,25860.0,4333.0,Offline,549
2028-06-26,West,Electronics,163114.0,77839.0,85275.0,63,48795.0,41002.0,Offline,201
2028-06-27,West,Grocery,94424.0,84674.0,9750.0,383,32423.0,64620.0,Offline,870
2028-06-28,East,Furniture,187690.0,27345.0,160345.0,263,30675.0,1511.0,Hybrid,49
2028-06-29,West,Electronics,154395.0,52390.0,102005.0,462,16792.0,38850.0,Online,787
2028-06-30,East,Clothing,23019.0,61557.0,-38538.0,244,2114.0,,Hybrid,951
2028-07-01,North,Grocery,,3906.0,76520.0,493,21439.0,37244.0,Offline,680
2028-07-02,North,Electronics,45863.0,9961.0,35902.0,68,47664.0,68261.0,Online,263
2028-07-03,East,Electronics,116023.0,121289.0,-5266.0,173,19300.0,19477.0,Online,133
2028-07-04,North,Grocery,146355.0,79567.0,66788.0,268,23746.0,47533.0,Offline,810
2028-07-05,South,Electronics,154351.0,82664.0,71687.0,323,32188.0,35469.0,Hybrid,344
2028-07-06,West,Furniture,51999.0,83199.0,-31200.0,225,,9496.0,Online,176
2028-07-07,South,Furniture,67780.0,101764.0,-33984.0,192,30264.0,13270.0,Online,391
2028-07-08,West,Grocery,27908.0,124357.0,-96449.0,66,32970.0,21724.0,Hybrid,11
2028-07-09,North,Grocery,197656.0,82729.0,114927.0,154,39001.0,31416.0,Hybrid,201
2028-07-10,South,Clothing,131278.0,52568.0,78710.0,432,3716.0,36575.0,Online,945
2028-07-11,North,Grocery,118002.0,111349.0,6653.0,99,22572.0,18408.0,Hybrid,926
2028-07-12,West,Clothing,186297.0,75302.0,110995.0,461,28742.0,20359.0,Online,809
2028-07-13,East,Furniture,174024.0,96968.0,77056.0,320,37632.0,9698.0,Offline,3
2028-07-14,East,Furniture,105706.0,118116.0,-12410.0,54,45537.0,40492.0,Hybrid,214
2028-07-15,South,Electronics,173735.0,39146.0,,469,18361.0,44634.0,Online,808
2028-07-16,North,Furniture,127019.0,42297.0,84722.0,266,47097.0,43864.0,Hybrid,307
2028-07-17,North,Clothing,114708.0,88394.0,26314.0,30,5460.0,38355.0,Hybrid,980
2028-07-18,South,Grocery,197453.0,129173.0,68280.0,476,19281.0,,Online,544
2028-07-19,East,Electronics,184001.0,127942.0,56059.0,30,41569.0,38814.0,Offline,560
2028-07-20,West,Clothing,14343.0,18939.0,-4596.0,61,31626.0,32645.0,Online,327
2028-07-21,South,Grocery,81173.0,46460.0,34713.0,347,42109.0,57630.0,Hybrid,764
2028-07-22,West,Electronics,105260.0,145738.0,-40478.0,180,23078.0,49171.0,Online,199
2028-07-23,East,Furniture,175863.0,64119.0,111744.0,445,40998.0,22658.0,Hybrid,916
2028-07-24,North,Clothing,165206.0,134851.0,30355.0,76,18383.0,16797.0,Online,601
2028-07-25,East,Grocery,183173.0,146258.0,36915.0,122,30282.0,59799.0,Offline,109
2028-07-26,South,Electronics,,149531.0,-75088.0,309,17479.0,53236.0,Offline,291
2028-07-27,North,Electronics,,7057.0,55473.0,169,34246.0,7265.0,Offline,108
2028-07-28,South,Furniture,182871.0,21157.0,161714.0,275,1230.0,54494.0,Offline,408
2028-07-29,South,Grocery,140899.0,37030.0,103869.0,329,556.0,53268.0,Online,552
2028-07-30,East,Furniture,101143.0,,-9469.0,241,31957.0,27998.0,Offline,973
2028-07-31,South,Furniture,198725.0,117080.0,81645.0,472,2743.0,62339.0,Online,52
2028-08-01,East,Grocery,,85028.0,64743.0,334,2201.0,15306.0,Hybrid,112
2028-08-02,North,Grocery,119527.0,138260.0,-18733.0,77,8803.0,65006.0,Hybrid,295
2028-08-03,East,Grocery,141385.0,31680.0,109705.0,37,15600.0,48345.0,Hybrid,580
2028-08-04,North,Clothing,149670.0,104302.0,45368.0,446,46266.0,12885.0,Offline,189
2028-08-05,East,Electronics,116362.0,38445.0,77917.0,125,42661.0,44826.0,Offline,844
2028-08-06,West,Electronics,33807.0,7796.0,26011.0,60,1447.0,56597.0,Offline,721
2028-08-07,West,Furniture,181298.0,49218.0,132080.0,190,21005.0,8443.0,Hybrid,65
2028-08-08,South,Clothing,64550.0,141195.0,-76645.0,269,7053.0,18084.0,Hybrid,574
2028-08-09,East,Grocery,8558.0,141294.0,-132736.0,88,34025.0,5383.0,Hybrid,465
2028-08-10,East,Clothing,55113.0,26074.0,29039.0,282,15366.0,35361.0,Hybrid,258
2028-08-11,North,Grocery,57999.0,118088.0,-60089.0,117,30972.0,62331.0,Online,646
2028-08-12,South,Clothing,191950.0,38839.0,153111.0,460,44848.0,21529.0,Online,634
2028-08-13,East,Furniture,172415.0,109112.0,63303.0,83,6151.0,59574.0,Offline,331
2028-08-14,South,Furniture,63219.0,129514.0,-66295.0,184,7773.0,31932.0,Offline,501
2028-08-15,West,Electronics,171258.0,70322.0,100936.0,499,10533.0,2908.0,Hybrid,683
2028-08-16,East,Electronics,173038.0,58321.0,114717.0,193,4035.0,31358.0,Online,210
2028-08-17,East,Grocery,169841.0,112100.0,57741.0,32,19177.0,31412.0,Online,808
2028-08-18,South,Furniture,58218.0,37507.0,20711.0,283,17988.0,3928.0,Offline,89
2028-08-19,East,Clothing,24229.0,,-77015.0,138,42121.0,66158.0,Online,679
2028-08-20,South,Clothing,80209.0,127788.0,-47579.0,300,1408.0,31632.0,Offline,28
2028-08-21,East,Clothing,32877.0,97251.0,-64374.0,329,5117.0,33309.0,Hybrid,238
2028-08-22,North,Electronics,194073.0,25806.0,168267.0,195,43316.0,10280.0,Hybrid,336
2028-08-23,South,Clothing,102137.0,,-30227.0,488,30931.0,41449.0,Offline,63
2028-08-24,East,Electronics,43084.0,38901.0,4183.0,68,23953.0,27957.0,Hybrid,960
2028-08-25,West,Electronics,86780.0,142824.0,-56044.0,10,35579.0,,Hybrid,767
2028-08-26,East,Grocery,152878.0,54127.0,98751.0,140,16520.0,22695.0,Online,908
2028-08-27,West,Clothing,42034.0,,39581.0,76,46853.0,64123.0,Online,553
2028-08-28,West,Clothing,176389.0,77432.0,98957.0,302,47285.0,26176.0,Online,500
2028-08-29,North,Furniture,60468.0,124872.0,-64404.0,476,49823.0,19409.0,Online,541
2028-08-30,South,Grocery,155166.0,89362.0,65804.0,294,45820.0,57967.0,Online,791
2028-08-31,East,Furniture,193868.0,12976.0,180892.0,98,27062.0,1987.0,Offline,469
2028-09-01,North,Grocery,15589.0,116176.0,-100587.0,426,24873.0,55462.0,Offline,592
2028-09-02,East,Clothing,62221.0,101122.0,-38901.0,109,46605.0,68501.0,Online,51
2028-09-03,West,Electronics,6657.0,72404.0,-65747.0,198,30664.0,27015.0,Hybrid,112
2028-09-04,South,Electronics,103300.0,83932.0,19368.0,486,2385.0,67404.0,Hybrid,873
2028-09-05,East,Electronics,122229.0,99170.0,23059.0,387,1549.0,51281.0,Offline,301
2028-09-06,East,Electronics,44531.0,79707.0,-35176.0,355,43771.0,38146.0,Offline,90
2028-09-07,West,Electronics,57227.0,95789.0,-38562.0,397,,49231.0,Offline,229
2028-09-08,East,Furniture,8164.0,,-90352.0,250,1315.0,30032.0,Hybrid,150
2028-09-09,East,Grocery,98078.0,135089.0,-37011.0,279,37034.0,29305.0,Offline,755
2028-09-10,West,Clothing,46247.0,9957.0,36290.0,228,27998.0,55306.0,Hybrid,138
2028-09-11,North,Furniture,155673.0,109724.0,45949.0,426,25537.0,19318.0,Offline,135
2028-09-12,West,Grocery,55599.0,137864.0,-82265.0,415,36507.0,14246.0,Hybrid,457
2028-09-13,North,Electronics,140624.0,15237.0,125387.0,185,14442.0,34844.0,Offline,601
2028-09-14,South,Grocery,145489.0,53586.0,91903.0,396,27778.0,33602.0,Offline,494
2028-09-15,North,Grocery,194651.0,21252.0,173399.0,480,8772.0,22584.0,Hybrid,527
2028-09-16,North,Electronics,73207.0,143779.0,-70572.0,350,34137.0,16169.0,Offline,333
2028-09-17,South,Electronics,77055.0,5543.0,,242,38794.0,26968.0,Online,362
2028-09-18,North,Electronics,107266.0,106647.0,619.0,160,8241.0,7385.0,Hybrid,174
2028-09-19,West,Clothing,83270.0,37031.0,46239.0,461,5194.0,26444.0,Offline,602
2028-09-20,North,Electronics,116426.0,67747.0,,286,30806.0,63497.0,Hybrid,213
2028-09-21,South,Clothing,139794.0,57311.0,82483.0,238,2434.0,6362.0,Offline,343
2028-09-22,West,Electronics,75442.0,67867.0,7575.0,180,22056.0,9250.0,Online,61
2028-09-23,South,Clothing,100632.0,90780.0,9852.0,232,49586.0,69354.0,Offline,876
2028-09-24,South,Grocery,176103.0,59196.0,116907.0,222,19407.0,37368.0,Offline,732
2028-09-25,East,Furniture,26438.0,75705.0,-49267.0,291,6659.0,45109.0,Online,61
2028-09-26,East,Grocery,63819.0,59894.0,3925.0,50,,58645.0,Hybrid,819
2028-09-27,South,Grocery,48856.0,89640.0,-40784.0,131,29658.0,57997.0,Offline,678
2028-09-28,South,Electronics,169648.0,16591.0,153057.0,236,20793.0,28426.0,Offline,524
2028-09-29,South,Clothing,46938.0,99247.0,-52309.0,303,46261.0,40023.0,Online,216
2028-09-30,East,Furniture,185100.0,2727.0,182373.0,97,47081.0,60267.0,Hybrid,589
2028-10-01,East,Electronics,64807.0,45822.0,18985.0,276,34432.0,25892.0,Hybrid,744
2028-10-02,North,Electronics,54877.0,105399.0,-50522.0,498,,60232.0,Online,624
2028-10-03,North,Electronics,48461.0,114113.0,-65652.0,38,41250.0,60225.0,Online,578
2028-10-04,South,Grocery,98474.0,132431.0,-33957.0,256,3566.0,17007.0,Offline,694
2028-10-05,West,Clothing,176541.0,144001.0,32540.0,325,21756.0,45858.0,Online,423
2028-10-06,West,Clothing,88136.0,130588.0,-42452.0,460,41906.0,46073.0,Online,716
2028-10-07,East,Furniture,25435.0,62091.0,-36656.0,458,35605.0,21239.0,Online,423
2028-10-08,East,Clothing,150263.0,96192.0,54071.0,253,6094.0,63969.0,Hybrid,371
2028-10-09,East,Electronics,89726.0,112805.0,-23079.0,70,,14065.0,Online,206
2028-10-10,South,Electronics,163458.0,120089.0,43369.0,156,7320.0,42291.0,Offline,286
2028-10-11,West,Electronics,167793.0,91367.0,76426.0,183,36710.0,39805.0,Offline,105
2028-10-12,North,Grocery,59786.0,15265.0,44521.0,442,16691.0,,Offline,754
2028-10-13,South,Electronics,18704.0,138496.0,,287,19595.0,10290.0,Online,747
2028-10-14,North,Electronics,61635.0,,-19987.0,343,,1211.0,Hybrid,688
2028-10-15,North,Electronics,138195.0,37929.0,100266.0,378,11029.0,20072.0,Online,723
2028-10-16,North,Electronics,95710.0,63892.0,31818.0,450,32675.0,44290.0,Online,543
2028-10-17,North,Grocery,67993.0,58630.0,9363.0,388,18175.0,16115.0,Offline,747
2028-10-18,West,Electronics,117752.0,142287.0,-24535.0,151,43658.0,6149.0,Online,242
2028-10-19,North,Furniture,161488.0,133025.0,28463.0,53,47298.0,42992.0,Hybrid,491
2028-10-20,West,Furniture,137886.0,89580.0,48306.0,153,5874.0,18716.0,Offline,665
2028-10-21,North,Furniture,83537.0,79462.0,4075.0,362,26476.0,14621.0,Hybrid,708
2028-10-22,West,Furniture,55258.0,115396.0,-60138.0,342,13642.0,7820.0,Hybrid,498
2028-10-23,East,Electronics,152580.0,99037.0,53543.0,495,12704.0,43800.0,Hybrid,435
2028-10-24,North,Furniture,,97310.0,-7144.0,405,7894.0,56043.0,Online,781
2028-10-25,South,Electronics,118710.0,50928.0,67782.0,64,34093.0,31399.0,Online,484
2028-10-26,South,Grocery,40699.0,91876.0,-51177.0,316,42464.0,15002.0,Online,447
2028-10-27,North,Furniture,51335.0,26976.0,24359.0,367,,44098.0,Online,384
2028-10-28,East,Clothing,51806.0,126984.0,-75178.0,432,34240.0,46511.0,Offline,510
2028-10-29,East,Furniture,82853.0,100256.0,-17403.0,426,,54243.0,Online,170
2028-10-30,West,Furniture,199840.0,102537.0,,170,943.0,29750.0,Offline,950
2028-10-31,North,Electronics,40739.0,137772.0,-97033.0,294,24403.0,18310.0,Hybrid,869
2028-11-01,North,Furniture,39785.0,111331.0,-71546.0,334,34022.0,56398.0,Offline,323
2028-11-02,South,Clothing,168052.0,9526.0,158526.0,207,28680.0,45345.0,Online,848
2028-11-03,North,Electronics,90016.0,105863.0,-15847.0,168,49291.0,52843.0,Offline,474
2028-11-04,East,Electronics,137681.0,75366.0,62315.0,89,21619.0,11222.0,Online,232
2028-11-05,North,Grocery,71253.0,58096.0,13157.0,40,10863.0,32509.0,Online,696
2028-11-06,South,Grocery,96128.0,140982.0,-44854.0,482,44165.0,1386.0,Offline,359
2028-11-07,West,Furniture,164213.0,73185.0,91028.0,121,38664.0,65334.0,Offline,275
2028-11-08,South,Grocery,166081.0,52248.0,113833.0,55,32041.0,68170.0,Hybrid,942
2028-11-09,South,Grocery,132581.0,135023.0,-2442.0,362,3965.0,41878.0,Hybrid,911
2028-11-10,West,Grocery,115966.0,81888.0,34078.0,214,3211.0,39349.0,Hybrid,32
2028-11-11,South,Electronics,142854.0,96533.0,46321.0,61,25698.0,22952.0,Hybrid,177
2028-11-12,South,Electronics,104352.0,43954.0,60398.0,147,22988.0,22529.0,Hybrid,917
2028-11-13,North,Electronics,162005.0,91719.0,70286.0,481,39015.0,42521.0,Offline,65
2028-11-14,North,Grocery,82154.0,141876.0,-59722.0,83,24108.0,19383.0,Hybrid,710
2028-11-15,West,Electronics,144379.0,2595.0,141784.0,50,28398.0,5901.0,Offline,27
2028-11-16,North,Grocery,113297.0,31592.0,81705.0,488,2419.0,43889.0,Hybrid,663
2028-11-17,North,Electronics,43346.0,42643.0,,86,31671.0,15633.0,Online,815
2028-11-18,South,Electronics,117138.0,,52473.0,396,46741.0,63244.0,Hybrid,479
2028-11-19,East,Clothing,55772.0,7972.0,47800.0,196,21099.0,,Online,268
2028-11-20,North,Furniture,45149.0,17882.0,27267.0,379,17465.0,60019.0,Offline,597
2028-11-21,East,Grocery,91700.0,27020.0,64680.0,61,47503.0,11707.0,Hybrid,66
2028-11-22,North,Clothing,163598.0,104621.0,58977.0,427,48978.0,46101.0,Offline,133
2028-11-23,North,Electronics,101758.0,87374.0,,442,14934.0,45706.0,Hybrid,905
2028-11-24,West,Grocery,133447.0,46912.0,,421,46746.0,16115.0,Offline,916
2028-11-25,North,Electronics,10695.0,14879.0,,476,37149.0,40979.0,Hybrid,366
2028-11-26,West,Furniture,44169.0,35798.0,8371.0,96,2499.0,41641.0,Hybrid,82
2028-11-27,East,Clothing,52947.0,109791.0,,118,15349.0,7416.0,Online,893
2028-11-28,South,Furniture,183296.0,77791.0,105505.0,489,11403.0,11633.0,Offline,831
2028-11-29,North,Clothing,50865.0,68983.0,-18118.0,406,47968.0,1594.0,Offline,982
2028-11-30,North,Electronics,161625.0,135922.0,25703.0,234,5945.0,15393.0,Offline,328
2028-12-01,North,Furniture,109501.0,,95548.0,491,35896.0,36380.0,Offline,98
2028-12-02,East,Furniture,65410.0,108410.0,-43000.0,490,18540.0,46056.0,Offline,585
2028-12-03,West,Electronics,108754.0,127155.0,-18401.0,257,746.0,5861.0,Online,327
2028-12-04,South,Furniture,95895.0,83029.0,12866.0,78,31653.0,37126.0,Hybrid,542
2028-12-05,East,Grocery,,6055.0,154833.0,129,5712.0,34682.0,Online,125
2028-12-06,West,Clothing,191098.0,40170.0,150928.0,76,3839.0,19228.0,Offline,210
2028-12-07,East,Clothing,55705.0,101976.0,-46271.0,70,,25009.0,Offline,987
2028-12-08,South,Clothing,,30251.0,167743.0,453,19894.0,1094.0,Hybrid,784
2028-12-09,West,Grocery,120700.0,,-16904.0,336,35636.0,53221.0,Online,725
2028-12-10,East,Clothing,78914.0,137996.0,-59082.0,417,12686.0,18430.0,Hybrid,133
2028-12-11,South,Electronics,6881.0,50037.0,-43156.0,200,35107.0,36571.0,Hybrid,503
2028-12-12,North,Furniture,175639.0,94115.0,81524.0,479,39473.0,55486.0,Online,157
2028-12-13,South,Grocery,52365.0,79926.0,-27561.0,198,4895.0,63294.0,Hybrid,559
2028-12-14,North,Clothing,,72400.0,11811.0,160,15790.0,21860.0,Online,869
2028-12-15,East,Electronics,161078.0,101525.0,,295,22651.0,67087.0,Online,875
2028-12-16,West,Furniture,46198.0,103164.0,-56966.0,453,4191.0,9486.0,Offline,382
2028-12-17,West,Furniture,158903.0,143774.0,15129.0,411,7970.0,50607.0,Hybrid,22
2028-12-18,East,Grocery,,108732.0,-3083.0,105,4341.0,10745.0,Offline,974
2028-12-19,West,Grocery,152531.0,17385.0,135146.0,321,37616.0,,Hybrid,953
2028-12-20,West,Grocery,168515.0,11336.0,157179.0,318,18276.0,41078.0,Hybrid,595
2028-12-21,North,Electronics,178388.0,67421.0,110967.0,272,,56332.0,Offline,419
2028-12-22,East,Electronics,141949.0,38021.0,103928.0,106,28084.0,55532.0,Offline,472
2028-12-23,South,Grocery,44553.0,136854.0,-92301.0,462,,44336.0,Offline,234
2028-12-24,North,Clothing,140994.0,119369.0,21625.0,122,4800.0,9070.0,Online,572
2028-12-25,East,Furniture,127778.0,51111.0,76667.0,485,3838.0,2320.0,Hybrid,454
2028-12-26,North,Furniture,122018.0,,30616.0,134,,39921.0,Online,700
2028-12-27,South,Electronics,140758.0,121774.0,18984.0,465,36782.0,7589.0,Hybrid,570
2028-12-28,South,Furniture,37766.0,44719.0,-6953.0,472,30029.0,65409.0,Hybrid,771
2028-12-29,East,Clothing,37006.0,127695.0,-90689.0,445,30762.0,16589.0,Online,162
2028-12-30,South,Furniture,36422.0,136585.0,-100163.0,141,11780.0,37375.0,Online,301
2028-12-31,North,Electronics,121590.0,146407.0,-24817.0,427,43575.0,44085.0,Hybrid,306
2029-01-01,South,Electronics,17205.0,106126.0,-88921.0,462,29304.0,61840.0,Offline,2
2029-01-02,North,Clothing,159599.0,,79941.0,426,10415.0,44200.0,Offline,271
2029-01-03,North,Clothing,154515.0,,121508.0,130,11658.0,27732.0,Offline,421
2029-01-04,South,Furniture,,108833.0,43763.0,206,9121.0,23426.0,Offline,143
2029-01-05,East,Furniture,121477.0,120637.0,840.0,303,11047.0,31982.0,Hybrid,700
2029-01-06,West,Electronics,33202.0,122721.0,-89519.0,491,23677.0,60720.0,Offline,864
2029-01-07,South,Clothing,,95220.0,86994.0,131,46753.0,17746.0,Offline,853
2029-01-08,North,Clothing,66692.0,28393.0,,291,,29514.0,Offline,960
2029-01-09,North,Clothing,25855.0,59480.0,-33625.0,394,29268.0,65889.0,Hybrid,977
2029-01-10,South,Furniture,196444.0,119243.0,77201.0,269,,4851.0,Online,994
2029-01-11,East,Clothing,30095.0,,-60195.0,48,42725.0,20796.0,Offline,736
2029-01-12,North,Electronics,174796.0,106263.0,68533.0,63,38691.0,63798.0,Hybrid,879
2029-01-13,North,Electronics,54241.0,142179.0,-87938.0,483,17934.0,63985.0,Hybrid,692
2029-01-14,North,Furniture,108119.0,7993.0,100126.0,170,38747.0,35592.0,Offline,535
2029-01-15,East,Grocery,57003.0,95650.0,-38647.0,298,15919.0,45845.0,Online,867
2029-01-16,West,Furniture,99837.0,119595.0,-19758.0,209,35517.0,16930.0,Online,37
2029-01-17,South,Grocery,99283.0,54066.0,45217.0,285,36077.0,,Online,107
2029-01-18,North,Clothing,152044.0,,38194.0,25,3421.0,25003.0,Hybrid,297
2029-01-19,North,Furniture,128805.0,,83863.0,414,5176.0,36139.0,Offline,741
2029-01-20,East,Electronics,98846.0,18138.0,80708.0,182,20925.0,53452.0,Offline,825
2029-01-21,South,Clothing,27927.0,120558.0,-92631.0,257,35685.0,23205.0,Hybrid,97
2029-01-22,East,Electronics,125589.0,11190.0,114399.0,392,13963.0,57955.0,Offline,281
2029-01-23,South,Clothing,120657.0,94259.0,26398.0,227,25974.0,8464.0,Offline,110
2029-01-24,South,Furniture,71630.0,80422.0,-8792.0,96,41435.0,10840.0,Online,549
2029-01-25,North,Grocery,109428.0,84315.0,25113.0,91,1969.0,41768.0,Offline,552
2029-01-26,North,Clothing,127035.0,31086.0,95949.0,71,7792.0,10461.0,Offline,597
2029-01-27,West,Grocery,188419.0,127604.0,60815.0,296,25909.0,21927.0,Hybrid,814
